source,folio,locus,locus_kind,locus_code,visual_context,note,token,target_status,prefix,suffix,line_position,token_index,line_token_count,previous_token,next_token,line_tokens
ZL3b-n.txt,f69v,"f69v.2,@Cc",C,C,circular text,28 words along radiating segments,ol,standalone,,ol,middle,35,44,ykar,y,yka c 204 chol ykar dal ykady i okeeor cheey choly ykeeal cheo s oaram ockhy sheey aiin y daii a l cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey
ZL3b-n.txt,f69v,"f69v.2,@Cc",C,C,circular text,28 words along radiating segments,dal,exact,d,al,middle,39,44,chey,ody,yka c 204 chol ykar dal ykady i okeeor cheey choly ykeeal cheo s oaram ockhy sheey aiin y daii a l cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,otaldal,broad,ot,al,middle,2,32,doair,dair,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,otoar,broad,ot,ar,middle,6,32,chdy,ar,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,ar,standalone,,ar,middle,7,32,otoar,240,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,qoteor,broad,qo,or,middle,10,32,chy,cho,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,oteeal,broad,ot,al,middle,14,32,chda,cheor,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,cheor,broad,ch,or,middle,15,32,oteeal,ar,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,ar,standalone,,ar,middle,16,32,cheor,air,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,okeodal,broad,ok,al,middle,23,32,otoly,oteoarar,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,oteoarar,broad,ot,ar,middle,24,32,okeodal,cheteese,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.3,@Cc",C,C,circular text,28 words along radiating segments,dal,exact,d,al,middle,30,32,okody,oteey,doair otaldal dair 240 chdy otoar ar 240 chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteese r dair chey okody dal oteey oteey
ZL3b-n.txt,f69v,"f69v.16,@Ri",R,R,radial text,28 words along radiating segments,oteol,broad,ot,ol,single,1,1,,,oteol
ZL3b-n.txt,f69v,"f69v.21,@Ri",R,R,radial text,28 words along radiating segments,okolar,broad,ok,ar,single,1,1,,,okolar
ZL3b-n.txt,f69v,"f69v.31,@Ri",R,R,radial text,28 words along radiating segments,oar,broad,o,ar,start,1,2,,alys,oar alys
ZL3b-n.txt,f70r1,"f70r1.1,@Cc",C,C,circular text,Has 'a' in upper left corner.,ooooooooolar,broad,o,ar,start,1,2,,sasa,ooooooooolar sasa
ZL3b-n.txt,f70r1,"f70r1.2,@Cc",C,C,circular text,Has 'a' in upper left corner.,okol,exact,ok,ol,middle,5,39,dy,okeey,oteody choekeeos alair dy okol okeey dasy ot a o rsheod okchody oteos okes okeys e i y okchol sairody o chopcheopchy chol air shekchy choteody oteeshs opcheody otol choky chody chotey sheal ar ykeody oteey chedaiin chotar soly
ZL3b-n.txt,f70r1,"f70r1.2,@Cc",C,C,circular text,Has 'a' in upper left corner.,okchol,broad,ok,ol,middle,19,39,y,sairody,oteody choekeeos alair dy okol okeey dasy ot a o rsheod okchody oteos okes okeys e i y okchol sairody o chopcheopchy chol air shekchy choteody oteeshs opcheody otol choky chody chotey sheal ar ykeody oteey chedaiin chotar soly
ZL3b-n.txt,f70r1,"f70r1.2,@Cc",C,C,circular text,Has 'a' in upper left corner.,chol,exact,ch,ol,middle,23,39,chopcheopchy,air,oteody choekeeos alair dy okol okeey dasy ot a o rsheod okchody oteos okes okeys e i y okchol sairody o chopcheopchy chol air shekchy choteody oteeshs opcheody otol choky chody chotey sheal ar ykeody oteey chedaiin chotar soly
ZL3b-n.txt,f70r1,"f70r1.2,@Cc",C,C,circular text,Has 'a' in upper left corner.,otol,exact,ot,ol,middle,29,39,opcheody,choky,oteody choekeeos alair dy okol okeey dasy ot a o rsheod okchody oteos okes okeys e i y okchol sairody o chopcheopchy chol air shekchy choteody oteeshs opcheody otol choky chody chotey sheal ar ykeody oteey chedaiin chotar soly
ZL3b-n.txt,f70r1,"f70r1.2,@Cc",C,C,circular text,Has 'a' in upper left corner.,sheal,broad,sh,al,middle,33,39,chotey,ar,oteody choekeeos alair dy okol okeey dasy ot a o rsheod okchody oteos okes okeys e i y okchol sairody o chopcheopchy chol air shekchy choteody oteeshs opcheody otol choky chody chotey sheal ar ykeody oteey chedaiin chotar soly
ZL3b-n.txt,f70r1,"f70r1.2,@Cc",C,C,circular text,Has 'a' in upper left corner.,ar,standalone,,ar,middle,34,39,sheal,ykeody,oteody choekeeos alair dy okol okeey dasy ot a o rsheod okchody oteos okes okeys e i y okchol sairody o chopcheopchy chol air shekchy choteody oteeshs opcheody otol choky chody chotey sheal ar ykeody oteey chedaiin chotar soly
ZL3b-n.txt,f70r1,"f70r1.2,@Cc",C,C,circular text,Has 'a' in upper left corner.,chotar,broad,ch,ar,middle,38,39,chedaiin,soly,oteody choekeeos alair dy okol okeey dasy ot a o rsheod okchody oteos okes okeys e i y okchol sairody o chopcheopchy chol air shekchy choteody oteeshs opcheody otol choky chody chotey sheal ar ykeody oteey chedaiin chotar soly
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,okeodar,broad,ok,ar,start,1,35,,chy,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,ytar,broad,yt,ar,middle,6,35,okchody,ytory,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,okeol,broad,ok,ol,middle,8,35,ytory,choly,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,chkal,broad,ch,al,middle,13,35,okchedy,ofchon,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,qokal,exact,qok,al,middle,15,35,ofchon,opolaiin,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,dal,exact,d,al,middle,19,35,oty,cheokeey,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,dal,exact,d,al,middle,21,35,cheokeey,cheo,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,al,standalone,,al,middle,23,35,cheo,oteeoky,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,chodalar,broad,ch,ar,middle,26,35,chety,okal,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,okal,exact,ok,al,middle,27,35,chodalar,chear,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,chear,broad,ch,ar,middle,28,35,okal,aly,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,ar,standalone,,ar,middle,31,35,oteos,os,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.3,+Cc",C,C,circular text,Has 'a' in upper left corner.,al,standalone,,al,middle,33,35,os,okolair,okeodar chy oteody tochady okchody ytar ytory okeol choly yk y okchedy chkal ofchon qokal opolaiin okeos oty dal cheokeey dal cheo al oteeoky chety chodalar okal chear aly oteos ar os al okolair dy
ZL3b-n.txt,f70r1,"f70r1.6,@Ri",R,R,radial text,Has 'a' in upper left corner.,dar,exact,d,ar,middle,2,3,otchy,yky,otchy dar yky
ZL3b-n.txt,f70r1,"f70r1.7,@Ri",R,R,radial text,Has 'a' in upper left corner.,opar,broad,o,ar,start,1,2,,ykchy,opar ykchy
ZL3b-n.txt,f70r1,"f70r1.10,@Ri",R,R,radial text,Has 'a' in upper left corner.,dchal,broad,d,al,start,1,2,,daim,dchal daim
ZL3b-n.txt,f70r1,"f70r1.13,@Cc",C,C,circular text,Has 'a' in upper left corner.,ol,standalone,,ol,middle,2,16,tshey,oteey,tshey ol oteey ched ar oteos cheor alal otar ar y oteodchey keody oteos al oteeed
ZL3b-n.txt,f70r1,"f70r1.13,@Cc",C,C,circular text,Has 'a' in upper left corner.,ar,standalone,,ar,middle,5,16,ched,oteos,tshey ol oteey ched ar oteos cheor alal otar ar y oteodchey keody oteos al oteeed
ZL3b-n.txt,f70r1,"f70r1.13,@Cc",C,C,circular text,Has 'a' in upper left corner.,cheor,broad,ch,or,middle,7,16,oteos,alal,tshey ol oteey ched ar oteos cheor alal otar ar y oteodchey keody oteos al oteeed
ZL3b-n.txt,f70r1,"f70r1.13,@Cc",C,C,circular text,Has 'a' in upper left corner.,otar,exact,ot,ar,middle,9,16,alal,ar,tshey ol oteey ched ar oteos cheor alal otar ar y oteodchey keody oteos al oteeed
ZL3b-n.txt,f70r1,"f70r1.13,@Cc",C,C,circular text,Has 'a' in upper left corner.,ar,standalone,,ar,middle,10,16,otar,y,tshey ol oteey ched ar oteos cheor alal otar ar y oteodchey keody oteos al oteeed
ZL3b-n.txt,f70r1,"f70r1.13,@Cc",C,C,circular text,Has 'a' in upper left corner.,al,standalone,,al,middle,15,16,oteos,oteeed,tshey ol oteey ched ar oteos cheor alal otar ar y oteodchey keody oteos al oteeed
ZL3b-n.txt,f70r1,"f70r1.14,@Ri",R,R,radial text,Radial texts were also numbered 1-6 by ThP,ykeal,broad,yk,al,single,1,1,,,ykeal
ZL3b-n.txt,f70r1,"f70r1.17,@Ri",R,R,radial text,Radial texts were also numbered 1-6 by ThP,ypolol,broad,y,ol,single,1,1,,,ypolol
ZL3b-n.txt,f70r1,"f70r1.18,@Ri",R,R,radial text,Radial texts were also numbered 1-6 by ThP,chodal,broad,ch,al,single,1,1,,,chodal
ZL3b-n.txt,f70r2,"f70r2.1,@P1",P,P,paragraph/text line,Has 'b' in upper left corner.,sheol,broad,sh,ol,middle,2,10,otchey,chkey,otchey sheol chkey shep al r ar chly sheteal aram
ZL3b-n.txt,f70r2,"f70r2.1,@P1",P,P,paragraph/text line,Has 'b' in upper left corner.,al,standalone,,al,middle,5,10,shep,r,otchey sheol chkey shep al r ar chly sheteal aram
ZL3b-n.txt,f70r2,"f70r2.1,@P1",P,P,paragraph/text line,Has 'b' in upper left corner.,ar,standalone,,ar,middle,7,10,r,chly,otchey sheol chkey shep al r ar chly sheteal aram
ZL3b-n.txt,f70r2,"f70r2.1,@P1",P,P,paragraph/text line,Has 'b' in upper left corner.,sheteal,broad,sh,al,middle,9,10,chly,aram,otchey sheol chkey shep al r ar chly sheteal aram
ZL3b-n.txt,f70r2,"f70r2.2,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,al,standalone,,al,middle,8,11,chchet,yke,dair cheey s cheotey dshy dam chchet al yke c y
ZL3b-n.txt,f70r2,"f70r2.3,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,qokal,exact,qok,al,middle,8,10,shekey,aiir,ykeeo y s ald shey cthy shekey qokal aiir oteog
ZL3b-n.txt,f70r2,"f70r2.4,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,otal,exact,ot,al,middle,6,9,ey,shshy,daiin okeey shoaiin ckhh ey otal shshy tal dam
ZL3b-n.txt,f70r2,"f70r2.5,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,dal,exact,d,al,middle,3,11,cheeog,chcthy,tal cheeog dal chcthy qotal ddl a o r chal dal
ZL3b-n.txt,f70r2,"f70r2.5,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,qotal,broad,qo,al,middle,5,11,chcthy,ddl,tal cheeog dal chcthy qotal ddl a o r chal dal
ZL3b-n.txt,f70r2,"f70r2.5,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,chal,broad,ch,al,middle,10,11,r,dal,tal cheeog dal chcthy qotal ddl a o r chal dal
ZL3b-n.txt,f70r2,"f70r2.5,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,dal,exact,d,al,end,11,11,chal,,tal cheeog dal chcthy qotal ddl a o r chal dal
ZL3b-n.txt,f70r2,"f70r2.6,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,ytar,broad,yt,ar,start,1,8,,ar,ytar ar al yol al aloees ytaiir otaldal
ZL3b-n.txt,f70r2,"f70r2.6,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,ar,standalone,,ar,middle,2,8,ytar,al,ytar ar al yol al aloees ytaiir otaldal
ZL3b-n.txt,f70r2,"f70r2.6,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,al,standalone,,al,middle,3,8,ar,yol,ytar ar al yol al aloees ytaiir otaldal
ZL3b-n.txt,f70r2,"f70r2.6,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,yol,broad,y,ol,middle,4,8,al,al,ytar ar al yol al aloees ytaiir otaldal
ZL3b-n.txt,f70r2,"f70r2.6,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,al,standalone,,al,middle,5,8,yol,aloees,ytar ar al yol al aloees ytaiir otaldal
ZL3b-n.txt,f70r2,"f70r2.6,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,otaldal,broad,ot,al,end,8,8,ytaiir,,ytar ar al yol al aloees ytaiir otaldal
ZL3b-n.txt,f70r2,"f70r2.7,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,qokal,exact,qok,al,middle,5,9,tal,chol,daiin daiin she tal qokal chol ckhh y dy
ZL3b-n.txt,f70r2,"f70r2.7,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,chol,exact,ch,ol,middle,6,9,qokal,ckhh,daiin daiin she tal qokal chol ckhh y dy
ZL3b-n.txt,f70r2,"f70r2.8,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,dal,exact,d,al,middle,4,6,dalam,cthol,ytals alal dalam dal cthol oparam
ZL3b-n.txt,f70r2,"f70r2.9,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,dolshol,broad,d,ol,start,1,8,,shol,dolshol shol shol sho cthh y dalal y
ZL3b-n.txt,f70r2,"f70r2.9,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,shol,exact,sh,ol,middle,2,8,dolshol,shol,dolshol shol shol sho cthh y dalal y
ZL3b-n.txt,f70r2,"f70r2.9,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,shol,exact,sh,ol,middle,3,8,shol,sho,dolshol shol shol sho cthh y dalal y
ZL3b-n.txt,f70r2,"f70r2.9,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,dalal,broad,d,al,middle,7,8,y,y,dolshol shol shol sho cthh y dalal y
ZL3b-n.txt,f70r2,"f70r2.10,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,shokal,broad,sh,al,start,1,6,,chol,shokal chol kshody tol cheey okal
ZL3b-n.txt,f70r2,"f70r2.10,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,chol,exact,ch,ol,middle,2,6,shokal,kshody,shokal chol kshody tol cheey okal
ZL3b-n.txt,f70r2,"f70r2.10,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,okal,exact,ok,al,end,6,6,cheey,,shokal chol kshody tol cheey okal
ZL3b-n.txt,f70r2,"f70r2.11,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,chotal,broad,ch,al,middle,2,5,daiin,qokal,daiin chotal qokal chol chotals
ZL3b-n.txt,f70r2,"f70r2.11,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,qokal,exact,qok,al,middle,3,5,chotal,chol,daiin chotal qokal chol chotals
ZL3b-n.txt,f70r2,"f70r2.11,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,chol,exact,ch,ol,middle,4,5,qokal,chotals,daiin chotal qokal chol chotals
ZL3b-n.txt,f70r2,"f70r2.12,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,qokal,exact,qok,al,start,1,6,,shkal,qokal shkal dal shy qokal chdy
ZL3b-n.txt,f70r2,"f70r2.12,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,shkal,broad,sh,al,middle,2,6,qokal,dal,qokal shkal dal shy qokal chdy
ZL3b-n.txt,f70r2,"f70r2.12,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,dal,exact,d,al,middle,3,6,shkal,shy,qokal shkal dal shy qokal chdy
ZL3b-n.txt,f70r2,"f70r2.12,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,qokal,exact,qok,al,middle,5,6,shy,chdy,qokal shkal dal shy qokal chdy
ZL3b-n.txt,f70r2,"f70r2.13,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,qotal,broad,qo,al,start,1,7,,che,qotal che y key okechy chdy cham
ZL3b-n.txt,f70r2,"f70r2.14,+P1",P,P,paragraph/text line,Has 'b' in upper left corner.,or,standalone,,or,middle,6,7,s,ary,okaiin ch cthh y s or ary
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,chokal,broad,ch,al,middle,5,43,shedy,cho,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,chol,exact,ch,ol,middle,11,43,choky,dy,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,okeeal,broad,ok,al,middle,13,43,dy,o,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,okeear,broad,ok,ar,middle,20,43,okees,ar,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,ar,standalone,,ar,middle,21,43,okeear,alekeey,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,ar,standalone,,ar,middle,23,43,alekeey,kam,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,chekeoar,broad,ch,ar,middle,26,43,oteoodalry,chokey,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,dar,exact,d,ar,middle,28,43,chokey,dcheoky,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,otchetchar,broad,ot,ar,middle,35,43,dair,okear,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,okear,broad,ok,ar,middle,36,43,otchetchar,okeeo,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,okar,exact,ok,ar,middle,41,43,g,ar,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,ar,standalone,,ar,middle,42,43,okar,dar,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.15,@Cc",C,C,circular text,Has 'b' in upper left corner.,dar,exact,d,ar,end,43,43,ar,,sal air am shedy chokal cho ikh y shokeey choky chol dy okeeal o teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dar dcheoky otai do ith y dair otchetchar okear okeeo lal kch g okar ar dar
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,otar,exact,ot,ar,start,1,38,,ar,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,ar,standalone,,ar,middle,2,38,otar,chedal,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,chedal,broad,ch,al,middle,3,38,ar,oaral,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,oaral,broad,o,al,middle,4,38,chedal,aldaiin,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,dar,exact,d,ar,middle,9,38,l,chol,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
